Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,Std_7,Std_8,Std_9,Std_10,Std_11,Std_12,Std_13,Std_14,Std_15,Std_16,Std_17,Std_18,Std_19,Std_20,Std_21,Std_22,Std_23,Std_24,Std_25,Std_26,Std_27,Std_28,Std_29,Std_30
0.1086071,0.1562542,0.1949372,0.3294998,0.2492292,0.1426809,0.1454553,0.2239035,0.2136857,0.2107148,0.20888,0.1396557,0.1469227,0.138006,0.2119347,0.1230294,0.1358681,0.2212422,0.2201858,0.1642785,0.1850162,0.1295664,0.3179637,0.1679416,0.1659989,0.1319875,0.151891,0.113829,0.1136889,0.1495221
0.1182872,0.1654935,0.2065182,0.3407431,0.2647952,0.1497582,0.1523145,0.2387343,0.2318238,0.2240961,0.2224541,0.1457534,0.1570324,0.1452802,0.2232985,0.1301454,0.1608495,0.2281417,0.2408211,0.1746913,0.1973062,0.1384345,0.3282667,0.176228,0.1771444,0.1403757,0.1630301,0.1350885,0.1325696,0.1694988
0.1363105,0.1826222,0.2264131,0.3599196,0.2860796,0.1598565,0.1670602,0.2593894,0.2558335,0.2453423,0.2428226,0.1567094,0.1751845,0.1580701,0.2419096,0.1402314,0.1808978,0.2393815,0.2697218,0.1913966,0.2157926,0.1517571,0.345423,0.1923747,0.1960906,0.1550103,0.180936,0.1552299,0.1502335,0.1864157
0.1560219,0.2021477,0.2481032,0.3796948,0.3150451,0.1687033,0.1871771,0.2821555,0.2820982,0.2724931,0.2667349,0.1664345,0.1948641,0.1676015,0.2619295,0.1493974,0.1754223,0.2511892,0.3031891,0.2134705,0.2360125,0.1670859,0.3643016,0.216481,0.217029,0.1747702,0.2069032,0.15628,0.1494157,0.1820024
0.1829472,0.2271967,0.2711693,0.4033701,0.3597059,0.1746561,0.2046042,0.3061687,0.3221868,0.3003204,0.2925265,0.176137,0.2149024,0.1760878,0.2836568,0.1557696,0.1712896,0.258239,0.3439549,0.2386051,0.2578652,0.1834525,0.38313,0.2563843,0.2406208,0.1936672,0.2500756,0.1537999,0.1462169,0.1834628
0.2099211,0.2575867,0.2958326,0.4291591,0.4058261,0.1829559,0.2271411,0.3345044,0.3734689,0.3327098,0.3201701,0.1846682,0.2402893,0.1864623,0.3089058,0.1651523,0.1905747,0.2688693,0.4002313,0.2706561,0.2807952,0.2010095,0.403731,0.3112313,0.268543,0.2176056,0.3066978,0.1668831,0.1577406,0.1932819
0.2200698,0.2735594,0.3126261,0.4433815,0.4091293,0.1993856,0.2444758,0.352153,0.3851206,0.3490335,0.3387774,0.2021306,0.2581534,0.2050108,0.3244102,0.1811763,0.2153906,0.2851875,0.4089733,0.2871521,0.2981317,0.220519,0.4202479,0.3277791,0.283755,0.2324061,0.3176432,0.1906481,0.1781203,0.216365
0.2177352,0.2896128,0.3323486,0.4627242,0.401971,0.2251539,0.2623017,0.3718448,0.3720532,0.3653746,0.3586025,0.2273131,0.2769395,0.2313199,0.3388161,0.2045543,0.2287916,0.3090656,0.3913094,0.3024532,0.3178402,0.2453315,0.4371954,0.3196673,0.3012708,0.2476705,0.3036545,0.2088305,0.1931213,0.2329039
0.2340485,0.3165792,0.3595862,0.4882693,0.4153832,0.2533564,0.2908951,0.3998663,0.3895806,0.3928038,0.3874857,0.2543674,0.3054625,0.2617147,0.363843,0.2299376,0.247954,0.3366473,0.4101594,0.3309376,0.3434869,0.2779352,0.4606391,0.3427489,0.3280996,0.2721863,0.3196291,0.2269565,0.2077052,0.2455311
0.2680785,0.3442301,0.3862108,0.5109194,0.4361776,0.2859887,0.3201633,0.4248714,0.4147939,0.4204314,0.4148101,0.2858336,0.3333054,0.2946486,0.388355,0.2589568,0.2790017,0.3662026,0.4381008,0.3591457,0.3662147,0.3065561,0.4870278,0.3750867,0.3551731,0.2970906,0.3456064,0.2506057,0.2298716,0.2675058
0.2792994,0.3528509,0.4007275,0.5194885,0.4356176,0.3145646,0.3422587,0.430711,0.4220831,0.4275858,0.4245204,0.3105635,0.3472254,0.3236362,0.3969036,0.2832261,0.2866031,0.3925307,0.4425134,0.3670268,0.3739466,0.3409507,0.4968869,0.3963217,0.3622296,0.3072262,0.3539816,0.2568338,0.2356227,0.2699824
0.2738491,0.3492263,0.3949523,0.5156453,0.4395995,0.3311774,0.3394569,0.4275794,0.4181342,0.4200763,0.4186341,0.3280565,0.3437807,0.3386333,0.3895376,0.2947972,0.2585564,0.405096,0.4345232,0.3629902,0.3728742,0.3434395,0.4942303,0.3865273,0.3563744,0.3049499,0.3549075,0.2266404,0.2051996,0.2403654
0.2575532,0.3408879,0.3824266,0.5065715,0.4415413,0.3287134,0.3278573,0.4190127,0.4153092,0.4095872,0.4090666,0.3275212,0.333482,0.3377983,0.3787805,0.2900406,0.226045,0.4000222,0.4226041,0.3547573,0.3635256,0.3196493,0.4852702,0.3767604,0.345376,0.2947163,0.3581939,0.1929255,0.1733062,0.2077769
0.2530268,0.3439978,0.3819523,0.5067035,0.4437894,0.3277159,0.3304897,0.4187958,0.4225691,0.4118853,0.4094389,0.3242491,0.3352375,0.3370299,0.3797678,0.2865854,0.2169958,0.3987746,0.4258632,0.3548169,0.3613196,0.3170569,0.4851149,0.3850561,0.3461017,0.2943776,0.3683714,0.184216,0.1668622,0.1963298
0.2785587,0.3611345,0.3994508,0.5225158,0.473184,0.3409258,0.3448136,0.4335249,0.4493031,0.4307651,0.426764,0.3360287,0.3510332,0.3473583,0.3947792,0.2953424,0.2348664,0.409804,0.4545867,0.3741167,0.3777636,0.3308364,0.5016696,0.4093948,0.3641926,0.3096527,0.3945958,0.1979775,0.1804104,0.2148801
0.3008921,0.3763995,0.4100411,0.532007,0.4888369,0.351427,0.359606,0.4425609,0.4702376,0.4458195,0.4390368,0.3432005,0.3671104,0.353352,0.4069667,0.3007025,0.2484612,0.4200218,0.4813749,0.3891986,0.3875571,0.3406438,0.5156661,0.434784,0.3793132,0.326063,0.4190677,0.2110603,0.1927879,0.2253446
0.3136026,0.377735,0.4069176,0.5282008,0.4887855,0.3464676,0.361259,0.4349018,0.4803532,0.4437461,0.4345189,0.3342296,0.3699478,0.3460502,0.4063187,0.291319,0.2519747,0.4132848,0.4969265,0.3915007,0.3810348,0.3361923,0.5161653,0.4488519,0.3804784,0.3305321,0.4348124,0.2163086,0.1970078,0.2251547
0.3120923,0.3572893,0.3830052,0.5024724,0.4691765,0.3142806,0.3435049,0.4045683,0.4685388,0.4213359,0.4087536,0.3015815,0.3518255,0.310657,0.3871423,0.2611292,0.2458533,0.3854001,0.4950787,0.3714446,0.3537317,0.3103402,0.497724,0.444487,0.3611871,0.3149042,0.4323397,0.2118233,0.1919299,0.212979
0.310943,0.3259436,0.3502719,0.4685364,0.4392303,0.2749187,0.312129,0.3671283,0.4412491,0.3866242,0.3734867,0.2645535,0.3189298,0.2714977,0.3573666,0.2269093,0.2350827,0.3498425,0.4689378,0.3396779,0.3210501,0.2827204,0.470266,0.4188391,0.3295161,0.2870457,0.4106722,0.1989115,0.1778744,0.2023724
0.303124,0.2895361,0.3160908,0.4339198,0.3901346,0.2395131,0.2775255,0.3290751,0.3940454,0.3464263,0.3337674,0.2295932,0.2820929,0.2348384,0.3234516,0.1961959,0.2240317,0.3171116,0.4182622,0.3020432,0.2850399,0.2508633,0.4372347,0.3712028,0.2934724,0.2532458,0.366036,0.1834678,0.1631439,0.186861
0.2884427,0.2578842,0.2820394,0.4016838,0.3361681,0.2131999,0.2465225,0.2922553,0.3442048,0.309956,0.2978403,0.2040775,0.2517011,0.2080225,0.2935402,0.1752984,0.2135421,0.295,0.3631257,0.2695814,0.2519312,0.231821,0.4066048,0.3182726,0.2616672,0.2236914,0.3148811,0.1723736,0.1529309,0.172943
0.2656645,0.219579,0.2496035,0.3684157,0.2868903,0.1919745,0.2129516,0.2564475,0.2971272,0.2724743,0.2600064,0.1825849,0.2187624,0.1835205,0.2617301,0.1570591,0.1981789,0.2739998,0.3145938,0.232162,0.2229941,0.2064477,0.3745126,0.2675041,0.2289502,0.1956683,0.2666068,0.1576388,0.1413407,0.1654868
0.2197505,0.1708177,0.1999072,0.3212392,0.2324457,0.1661529,0.1666255,0.2021319,0.2397259,0.2177315,0.2066934,0.149692,0.1694666,0.142294,0.2154006,0.1296555,0.1659465,0.2481695,0.2560411,0.1790839,0.1750869,0.1600093,0.3294683,0.2055653,0.1793072,0.1502806,0.209828,0.1258653,0.1144917,0.1351274
0.1361267,0.1024183,0.1323496,0.2569981,0.1641281,0.1001347,0.1030198,0.1344266,0.1660906,0.1446575,0.1340182,0.08113345,0.1027014,0.07543513,0.1541324,0.06948511,0.112992,0.1871956,0.1744086,0.111067,0.1108201,0.08255231,0.2668965,0.128599,0.113804,0.09019051,0.1400001,0.07902687,0.07617728,0.09088463
0.08113167,0.05327014,0.0873538,0.2129082,0.1323572,0.02836261,0.04773317,0.09064043,0.119366,0.09080891,0.08350866,0.02666469,0.04897122,0.02556364,0.1102595,0.01971877,0.08143796,0.1144385,0.1187637,0.06047029,0.06871701,0.02708346,0.2181321,0.07176345,0.06520521,0.04318223,0.0919705,0.04854767,0.05028769,0.07135369
0.08951902,0.03206477,0.07061943,0.1953732,0.113801,4.57E-08,0.02516655,0.07092094,0.1073567,0.0679765,0.05740863,2.41E-08,0.02405746,0,0.0912893,0,0.07087629,0.09113427,0.09496034,0.03898003,0.04294617,6.83E-08,0.1934337,0.04997518,0.04327936,0.01875624,0.07598321,0.03535731,0.03859789,0.04581229
0.1553933,0.0386875,0.09257957,0.2088402,0.1545276,0.007502343,0.02964724,0.09250911,0.1372113,0.08020727,0.07302161,0.01294097,0.02513794,0.01141721,0.1000846,0.00957536,0.0980325,0.09721438,0.1159345,0.04747356,0.06002402,0.009420345,0.204806,0.06476703,0.0506203,0.02176473,0.09272345,0.04297119,0.04670065,0.07068119
0.2084614,0.05712223,0.1178775,0.2284418,0.1815023,0.02290287,0.04773686,0.1171151,0.1715264,0.0993978,0.0926853,0.02856674,0.03783406,0.02538141,0.1161785,0.02547849,0.121924,0.1173895,0.1413963,0.06618222,0.07318045,0.02220538,0.2213606,0.08943661,0.0667889,0.03169814,0.1179789,0.04249446,0.05320501,0.06886046
0.2787751,0.08588241,0.157008,0.2576365,0.2300373,0.04470552,0.07853689,0.154436,0.2223754,0.1326437,0.1237665,0.05122041,0.06294414,0.05039367,0.1418101,0.04708796,0.1602694,0.147172,0.1793905,0.09667991,0.09793061,0.04353322,0.2501297,0.1271743,0.09358241,0.05031805,0.1567462,0.05098395,0.06988718,0.08466134
0.3230777,0.1103491,0.1888912,0.2829691,0.2627466,0.05780829,0.1021799,0.1828637,0.2612606,0.1629736,0.1519052,0.06572578,0.08319706,0.06438854,0.164393,0.06061867,0.1885702,0.167665,0.2135182,0.1212348,0.1194532,0.06192258,0.2747229,0.1599021,0.1169525,0.06740718,0.1900547,0.06087478,0.08332401,0.09569566
0.366586,0.1470208,0.228832,0.3217117,0.3227424,0.08868703,0.1346228,0.2308718,0.3119247,0.2056885,0.1934799,0.09695643,0.1158081,0.09880722,0.1971322,0.08882111,0.2198479,0.1960941,0.2616735,0.1602953,0.1566141,0.09470173,0.3052355,0.204244,0.1537881,0.09456721,0.2348628,0.07802331,0.09786057,0.1142856
0.4037046,0.1905208,0.2737712,0.3670821,0.3825836,0.1233905,0.17049,0.2796003,0.3650989,0.2582168,0.2431631,0.1326071,0.1548729,0.135703,0.2352744,0.1211812,0.2480579,0.2292078,0.3182595,0.2048371,0.1975957,0.1321189,0.3382583,0.2573307,0.1959182,0.1281351,0.2875705,0.09634118,0.1100264,0.1286194
0.4386093,0.2499759,0.3330464,0.4295483,0.4646812,0.1702535,0.2190375,0.34863,0.4348827,0.3259494,0.3121112,0.1820543,0.2095465,0.1913779,0.2883972,0.1651726,0.2722545,0.2685006,0.3882191,0.2630589,0.2570567,0.1842504,0.3835746,0.3299586,0.256509,0.1760557,0.3596748,0.1177838,0.1240152,0.1488323
0.4563155,0.3087806,0.3889877,0.4908232,0.5462149,0.2179697,0.2709148,0.4154014,0.5023535,0.3964754,0.3799231,0.2300076,0.26721,0.2473751,0.3418869,0.2084626,0.2817126,0.30918,0.4602115,0.3226717,0.3160845,0.2366922,0.4269023,0.4000021,0.3146123,0.2245837,0.4317522,0.13591,0.1331453,0.16397
0.4746628,0.3812065,0.4628203,0.56559,0.6491488,0.2796021,0.335193,0.4985475,0.5820838,0.4800172,0.4668202,0.2954308,0.3383411,0.3244721,0.4093796,0.2643948,0.2845952,0.3580193,0.5473792,0.3949915,0.3941388,0.3095985,0.4872509,0.4838914,0.3863879,0.2866161,0.5174888,0.1554595,0.141702,0.1885466
0.4911889,0.464215,0.5413672,0.6449889,0.7308791,0.3462999,0.4129291,0.5796339,0.666564,0.5717108,0.5562637,0.3642088,0.4244451,0.4030571,0.4858787,0.3271862,0.2762102,0.4181263,0.6358651,0.4746679,0.4709311,0.3839637,0.5475514,0.5777178,0.4675483,0.3580822,0.6162603,0.1681427,0.1448681,0.1830474
0.5438323,0.5683317,0.6470677,0.7497296,0.850522,0.4478276,0.5139233,0.692662,0.7784073,0.6885185,0.6773874,0.4676059,0.5302618,0.5169213,0.5815226,0.4161101,0.2904234,0.5026914,0.7532509,0.5797672,0.5795865,0.4921549,0.6358976,0.6945919,0.56859,0.4525755,0.7360082,0.1934792,0.1574906,0.21111
0.6190977,0.6810786,0.7569404,0.851144,0.9425165,0.5668232,0.6299272,0.8027256,0.8852326,0.8070351,0.7972285,0.5869073,0.6482357,0.6378638,0.6835743,0.5193175,0.3112493,0.608146,0.8675895,0.6953627,0.6883987,0.6138293,0.7344443,0.8204495,0.6762214,0.5609049,0.8578124,0.2223939,0.1759607,0.2326662
0.6968428,0.7786124,0.8464429,0.9302029,0.9907661,0.6852381,0.7400758,0.8874398,0.9624599,0.9005843,0.8914493,0.6963924,0.7540226,0.7478671,0.7684343,0.6160765,0.3397183,0.7134039,0.9509401,0.7953846,0.7758793,0.7221195,0.8211322,0.922541,0.7656317,0.6598164,0.9495515,0.2550584,0.2007437,0.2578909
0.7721707,0.843919,0.9036201,0.9737666,1,0.7836329,0.821624,0.9348291,1,0.9570137,0.9488357,0.7866958,0.8310392,0.833737,0.8257064,0.6923926,0.3740556,0.8013601,0.9969252,0.8627082,0.8307219,0.8056469,0.884876,0.9876615,0.8246633,0.7335665,1,0.2896981,0.2294692,0.2847783
0.8299786,0.8632577,0.9153872,0.9722158,0.9654888,0.8387649,0.8595785,0.9343295,0.9926233,0.9629946,0.9570748,0.8280729,0.8609127,0.8655295,0.8391883,0.7278458,0.4088242,0.8517203,0.9949965,0.883791,0.8381112,0.8414562,0.9117273,1,0.8386991,0.7624815,0.9981068,0.3200651,0.2574398,0.3057882
0.8880243,0.8498904,0.9016033,0.9443423,0.9108157,0.8574901,0.8652343,0.9025681,0.9645666,0.9395568,0.930841,0.8350138,0.8582417,0.8627957,0.8246894,0.7337416,0.4553312,0.8743163,0.9665185,0.8686198,0.8147529,0.8418688,0.9123906,0.9788463,0.8248676,0.7598743,0.9660076,0.351015,0.2901259,0.331071
0.9511053,0.8197016,0.875798,0.9017335,0.8559356,0.8545121,0.850431,0.858471,0.9311414,0.9000148,0.8899208,0.8225233,0.8348223,0.8341745,0.7937209,0.7211821,0.5242922,0.8797143,0.9333097,0.8417959,0.779027,0.8203648,0.9031405,0.9415005,0.79522,0.7404997,0.9221123,0.3861291,0.3297269,0.3673143
0.9928814,0.7873694,0.8398246,0.8566297,0.790834,0.8248941,0.8281794,0.8113719,0.8894163,0.855208,0.8431338,0.786854,0.8067446,0.7923694,0.75717,0.6882825,0.5692934,0.8612912,0.8922517,0.8044326,0.7337773,0.7792375,0.8821412,0.9014137,0.7633296,0.7149497,0.8741707,0.4156411,0.360992,0.3837135
1,0.7522347,0.797963,0.8144156,0.7269249,0.7790603,0.7968445,0.7658273,0.8384147,0.8119449,0.7939385,0.73811,0.77552,0.7434605,0.719961,0.6441819,0.5755916,0.8260767,0.8461411,0.7657065,0.6901327,0.7274657,0.8470193,0.852052,0.7282072,0.6843938,0.8221696,0.4295325,0.3741552,0.3838525
0.9819624,0.7085223,0.7474098,0.7661095,0.6680203,0.7221623,0.7553415,0.7103708,0.7809685,0.7611192,0.7406498,0.6838038,0.7347189,0.6879414,0.6760445,0.595286,0.5590525,0.780122,0.7922174,0.7148025,0.6391104,0.6715932,0.804476,0.7972799,0.6876367,0.6480268,0.7646193,0.4306058,0.3730876,0.3674481
0.9437414,0.6540789,0.6897131,0.7120174,0.6142814,0.665167,0.7014157,0.6560627,0.7236412,0.7044851,0.6863034,0.6326895,0.6807674,0.6315008,0.6256401,0.5446695,0.5404515,0.7221677,0.7353358,0.6564945,0.5923931,0.6161637,0.7552551,0.7358817,0.6355296,0.6014129,0.7055206,0.4176476,0.3581153,0.359451
0.8702503,0.5818089,0.6159689,0.6428764,0.5389895,0.5908295,0.6293969,0.5788012,0.6450028,0.6274148,0.6099481,0.5621317,0.6087781,0.5584077,0.5582395,0.4810121,0.4970581,0.6510984,0.6577336,0.5843476,0.5223846,0.5434812,0.6866868,0.6566224,0.565145,0.5373297,0.6276042,0.3867469,0.327904,0.322006
0.7728545,0.5005128,0.530727,0.564384,0.4583103,0.5078183,0.5489575,0.4934177,0.5561166,0.5409752,0.5241512,0.4824936,0.5292493,0.477726,0.4839496,0.4122728,0.4266518,0.5719122,0.5662152,0.5008222,0.4434306,0.4622957,0.6075675,0.5687056,0.4863003,0.4612703,0.5417255,0.3401274,0.2834497,0.2682357
0.665204,0.4147009,0.4449714,0.4886881,0.3910853,0.4254437,0.4607008,0.4136539,0.4701671,0.4524078,0.4422187,0.4043875,0.4421181,0.398867,0.4074136,0.3433667,0.3546152,0.4852526,0.4755941,0.4122604,0.3704805,0.3822574,0.5250932,0.4779856,0.4026802,0.3838056,0.4550967,0.288202,0.237048,0.2283255
0.5417054,0.3328144,0.356548,0.4105135,0.304117,0.3419918,0.3758727,0.3303437,0.3794109,0.368405,0.3565121,0.323082,0.3599634,0.3194476,0.3344173,0.2757953,0.281983,0.4021415,0.3789784,0.3247517,0.2920449,0.3003637,0.4398756,0.3918847,0.3241725,0.3063323,0.3679467,0.2333243,0.1896624,0.169556
0.4318613,0.2632998,0.2902146,0.3557363,0.2652911,0.2793973,0.3036833,0.2752411,0.3085855,0.2992541,0.2944987,0.2634193,0.2882702,0.258618,0.2745515,0.2256177,0.2275358,0.3310953,0.3053232,0.2552406,0.2394354,0.2374533,0.3684664,0.3228233,0.2584297,0.2428728,0.2941447,0.1904023,0.1544589,0.1463611
0.3455298,0.223096,0.2540686,0.3265666,0.2390895,0.2414127,0.2597502,0.243269,0.2653244,0.2623241,0.2648421,0.2329794,0.2425499,0.2270079,0.2409331,0.2003589,0.1888636,0.286651,0.2608759,0.2144893,0.2123119,0.2054859,0.3232639,0.2867951,0.2188992,0.2056142,0.2467987,0.1576096,0.125209,0.1293534
0.2708977,0.2062059,0.2357803,0.3192928,0.2171448,0.2257994,0.2444391,0.2373205,0.2320554,0.2471919,0.2530171,0.2166495,0.226245,0.2132749,0.2275574,0.1915849,0.1398696,0.2641853,0.2257495,0.1926997,0.2003321,0.1872487,0.2914636,0.2672035,0.2032759,0.1890614,0.2128404,0.1288936,0.09859303,0.09844754
0.2475917,0.2162532,0.2430304,0.3292648,0.2166516,0.2340165,0.2508248,0.2489967,0.2256009,0.2581141,0.2650922,0.2264026,0.2326674,0.2213005,0.2373452,0.203131,0.124926,0.2724384,0.2223374,0.1969504,0.2125514,0.1936141,0.2908201,0.2666996,0.2102017,0.1939747,0.2035334,0.1162534,0.08642093,0.08947163
0.2532449,0.236191,0.2657347,0.3527094,0.2365545,0.2555872,0.2682498,0.2765473,0.2385917,0.2813904,0.2924385,0.2523761,0.2524217,0.2434783,0.255712,0.2254776,0.1207745,0.289864,0.2329311,0.2123599,0.2416435,0.2155537,0.3083802,0.276428,0.2325643,0.2146158,0.2111231,0.1184653,0.08867333,0.1052524
0.2419172,0.2367308,0.2594475,0.3456827,0.2146295,0.2552809,0.2672132,0.2634677,0.2266691,0.2743919,0.2861714,0.2512627,0.2519909,0.2405268,0.2530268,0.2258928,0.1149561,0.2920008,0.225326,0.2106319,0.2367891,0.2111222,0.3019199,0.2662806,0.229657,0.2134487,0.2006983,0.1134241,0.08397736,0.09234436
0.2425202,0.2277095,0.2480395,0.3346496,0.2140838,0.2517865,0.2530772,0.2562075,0.2205356,0.2646782,0.2763702,0.2517662,0.2426087,0.2401937,0.2434774,0.2234651,0.1180693,0.2812113,0.2210544,0.2061592,0.2362711,0.2093934,0.2942363,0.2544924,0.22268,0.2086516,0.193786,0.1184399,0.08416165,0.1075517
0.2089152,0.1897811,0.1976472,0.2867952,0.1569088,0.2140051,0.210601,0.2017275,0.1748601,0.2170967,0.2207638,0.209233,0.2048944,0.2010104,0.2050966,0.1869395,0.09431601,0.2415809,0.175796,0.1702692,0.1858543,0.1699698,0.2515936,0.2157707,0.1835957,0.1718626,0.158803,0.1049144,0.07045953,0.07426828
0.1823356,0.1450626,0.1480478,0.2383434,0.1264404,0.1723159,0.1577215,0.1581517,0.1390047,0.166464,0.1708983,0.1691585,0.1577792,0.1614824,0.1620431,0.1487323,0.08159666,0.1903516,0.1361699,0.1303427,0.1452696,0.1351903,0.2066476,0.1571658,0.1410594,0.1324273,0.1256626,0.09482256,0.06014484,0.06979888
0.1577261,0.1023384,0.1033642,0.1903035,0.09176115,0.1323167,0.1095103,0.1120418,0.1003126,0.117529,0.1210617,0.1296856,0.1141027,0.1260086,0.1220553,0.1124683,0.07285918,0.1434085,0.09829149,0.09505942,0.102676,0.1004454,0.1645149,0.1076962,0.09881388,0.09471747,0.09206184,0.08225937,0.04868503,0.05896674
0.1331905,0.06943737,0.07273359,0.1577863,0.06853441,0.1008677,0.07480684,0.08033297,0.07121621,0.08112293,0.0850435,0.09598512,0.07742469,0.09257163,0.09150212,0.08322294,0.06715775,0.1047317,0.0682757,0.06644599,0.07242408,0.07410337,0.1314167,0.07330929,0.06722118,0.06614295,0.06480216,0.06956404,0.04177124,0.05294276
0.1091441,0.04659439,0.04746053,0.1300462,0.04804087,0.07108951,0.049,0.05150483,0.04784716,0.05375398,0.05526885,0.06951917,0.05326941,0.06899214,0.0701989,0.0591975,0.05418789,0.07229024,0.04138833,0.03950893,0.04673046,0.05133471,0.105537,0.04840115,0.04462971,0.04545062,0.04442599,0.05542854,0.03647016,0.04579705
0.08748434,0.02773459,0.0284538,0.1092241,0.03032647,0.04737343,0.0295607,0.03328593,0.02873146,0.03344889,0.03431375,0.04483779,0.03191772,0.04299849,0.052281,0.03823832,0.05237929,0.04817302,0.02679162,0.02776548,0.02980393,0.03278599,0.08375168,0.02879125,0.02699459,0.02809657,0.02731939,0.04308905,0.03262879,0.04130048
0.07252064,0.01314422,0.01300715,0.09133378,0.01408655,0.02327206,0.0134303,0.01550838,0.01637837,0.0140107,0.01737688,0.02261026,0.01389179,0.02150804,0.03862844,0.01830694,0.04732521,0.02307423,0.01352817,0.01309639,0.01348434,0.01592477,0.06434055,0.01208887,0.01110136,0.01556196,0.01201903,0.03331862,0.02929917,0.03641605
0.06262067,2.06E-08,9.04E-08,0.07607805,3.10E-08,4.57E-08,1.32E-08,0,0,0,2.58E-08,4.81E-08,0,1.23E-07,0.02764901,0,0.04349202,1.30E-08,2.30E-08,0,3.04E-08,1.14E-07,0.04861512,0,0,0.004788932,0,0.02676134,0.02871783,0.03373762
