Yields,800,804,808,812,816,820,824,828,832,836,840,844,848,852,856,860,864,868,872,876,880,884,888,892,896,900,904,908,912,916,920,924,928,932,936,940,944,948,952,956,960,964,968,972,976,980,984,988,992,996,1000,1004,1008,1012,1016,1020,1024,1028,1032,1036,1040,1044,1048,1052,1056,1060,1064,1068,1072,1076,1080,1084,1088,1092,1096,1100,1104,1108,1112,1116,1120,1124,1128,1132,1136,1140,1144,1148,1152,1156,1160,1164,1168,1172,1176,1180,1184,1188,1192,1196,1200,1204,1208,1212,1216,1220,1224,1228,1232,1236,1240,1244,1248,1252,1256,1260,1264,1268,1272,1276,1280,1284,1288,1292,1296,1300,1304,1308,1312,1316,1320,1324,1328,1332,1336,1340,1344,1348,1352,1356,1360,1364,1368,1372,1376,1380,1384,1388,1392,1396,1400,1404,1408,1412,1416,1420,1424,1428,1432,1436,1440,1444,1448,1452,1456,1460,1464,1468,1472,1476,1480,1484,1488,1492,1496,1500,1504,1508,1512,1516,1520,1524,1528,1532,1536,1540,1544,1548,1552,1556,1560,1564,1568,1572,1576,1580,1584,1588,1592,1596,1600,1604,1608,1612,1616,1620,1624,1628,1632,1636,1640,1644,1648,1652,1656,1660,1664,1668,1672,1676,1680,1684,1688,1692,1696,1700,1704,1708,1712,1716,1720,1724,1728,1732,1736,1740,1744,1748,1752,1756,1760,1764,1768,1772,1776,1780,1784,1788,1792,1796,1800
4.1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637226,0.006721509,0.000340653,0.010244639,0.028234381,0.050620432,0.085730167,0.131749703,0.185715576,0.24319355,0.299343328,0.362420894,0.424145696,0.479483406,0.528688624,0.570626455,0.614345864,0.657630427,0.703344117,0.750612273,0.800677482,0.849600008,0.897324783,0.938232904,0.967506297,0.985397518,0.997377411,1,0.991876241,0.971268961,0.937591431,0.894153554,0.846377326,0.795556955,0.747595918,0.705945265,0.675319852,0.646847706,0.615407671,0.579494309,0.534777702,0.489252552,0.434895469,0.377003192,0.317181066,0.263087982,0.215787339,0.174877543,0.140582319,0.116498894,0.100666187,0.094610467,0.088719039,0.090460053,0.083481205,0.075210259,0.06257815,0.047161248,0.030621218,0.015593701,0.002597694,0.005410716,0.006214146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006227294,0.005246443,0.001833543,0.013410876,0.028803521,0.046605513,0.069438972,0.090213455,0.108302566,0.124833757,0.135151294,0.150543407,0.163315053,0.170653908,0.174261438,0.175792374,0.174469783,0.176297081,0.184142149,0.20310959,0.219045628,0.230051663,0.23493179,0.231613457,0.21918109,0.208558788,0.200361007,0.206281038,0.220667595,0.24339408,0.261884592,0.278008237,0.292602685,0.294112678,0.282164941,0.266827622,0.2423853,0.216298878,0.189066576,0.162373379,0.143156728,0.121717071,0.101763494,0.07745085,0.053850295,0.032184504,0.012245027,0.000253044,0.005930379,0.006231681,0,0,0,0.006297746,0.005352917,0.000357192,0.011297575,0.030410292,0.052047274,0.075705624,0.097777136,0.124811964,0.153921874,0.179877128,0.216069316,0.257879588,0.304445785,0.351936311,0.394977389,0.437064065,0.476514926,0.521222208,0.564496559,0.605268356,0.642678389,0.676973175,0.701422143,0.712443612,0.713087894,0.706452587,0.692590825,0.67441323,0.652365096,0.629631086,0.605373742,0.58148917,0.556179092,0.528998808,0.500660113,0.472904511,0.444399449,0.417384694,0.385337891,0.349088318,0.307405124,0.265221459,0.221854101,0.18044524,0.149017162,0.118159744,0.09040391,0.068282484,0.046423053,0.027701959,0.011445011,0.001096085,0.005430623,0.005864525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006098711,0.006798781,0.000871902,0.00651253,0.025178501,0.055465752,0.09650733,0.146304096,0.201970925,0.258748357,0.311717275,0.368141771,0.420048219,0.463200151,0.505694025,0.545975733,0.585472891,0.62610997,0.671325081,0.719904573,0.772899391,0.825364925,0.874736347,0.917220285,0.951484154,0.976041681,0.993309406,1,0.995256182,0.976833663,0.94359448,0.898590827,0.846807056,0.793460909,0.747127417,0.707906251,0.679470083,0.654371495,0.628409435,0.59770843,0.557252726,0.51086581,0.458775057,0.406150226,0.360481709,0.31478018,0.271986878,0.232922767,0.198529872,0.167145112,0.14248329,0.125059387,0.114549864,0.110715236,0.111731714,0.113019737,0.105329806,0.091027325,0.071604599,0.048516769,0.028361613,0.011654849,0.000508443,0.005331937,0.005575801,0,0,0,0,0,0,0,0,0,0.005203635,0.004024475,0.001937479,0.01173872,0.025052655,0.039777186,0.053728091,0.065318793,0.077569047,0.077463959,0.06500353,0.053341391,0.039027116,0.024501333,0.012016545,0.002083178,0.004138005,0.005148749,0,0.004798084,0.003951967,0.001744845,0.010703988,0.022775921,0.036068919,0.049862844,0.063516761,0.075439254,0.085718085,0.088109515,0.093290552,0.097514049,0.101265342,0.10565074,0.110763578,0.118370739,0.125330473,0.133276902,0.140908031,0.143481403,0.142487042,0.139411708,0.135613077,0.132372092,0.131666176,0.133283884,0.135105284,0.13872959,0.141731624,0.14276867,0.138463153,0.133306841,0.126538189,0.118008295,0.1087075,0.099205422,0.094710474,0.084707315,0.071335406,0.055266763,0.037354988,0.02293874,0.010671783,0.001196351,0.004249091,0.004816933,0,0,0,0,0,0,0,0,0,0.005398263,0.005111271,5.93E-05,0.011882802,0.026811856,0.045895396,0.065511437,0.081637585,0.103894067,0.12835212,0.152809477,0.188070023,0.228393866,0.274619962,0.320201988,0.365793899,0.403971855,0.434357274,0.463472728,0.484319869,0.49696941,0.501961505,0.499668959,0.492060664,0.47994941,0.466397209,0.450774927,0.434825295,0.417499054,0.399500293,0.38023112,0.360038424,0.338440905,0.317960004,0.293300741,0.26537374,0.23327581,0.201149136,0.169141737,0.143054045,0.114135297,0.086063717,0.061495501,0.04264996,0.024837755,0.010585829,0.00031064,0.004947778,0.005071141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.9734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002654324,0.002806704,0.00046548,0.002079966,0.009509653,0.022050392,0.040937872,0.065301762,0.094879799,0.129740144,0.166625438,0.212017947,0.263068064,0.319740182,0.390360737,0.468264281,0.551004641,0.631414214,0.704932023,0.76856437,0.820189553,0.861194332,0.893715074,0.920601277,0.947561625,0.969288614,0.989152745,1,0.998280056,0.982878404,0.950850434,0.907411575,0.859317444,0.811203297,0.772075338,0.740919111,0.722148627,0.704941863,0.68084004,0.645794458,0.591970886,0.529617436,0.466634003,0.408275847,0.360934451,0.322708084,0.292385465,0.264204626,0.236092663,0.209473407,0.18186925,0.160423376,0.149417133,0.147150313,0.154956152,0.165808392,0.177097209,0.179861325,0.166488705,0.141041248,0.107201445,0.070584008,0.037052339,0.010362735,0.004792846,0.009866587,0.00467466,0,0,0,0,0,0,0,0,0,0.002423509,0.002160323,0.000951755,0.006226913,0.014877645,0.020648907,0.023540698,0.023553018,0.020685867,0.014939246,0.006313153,0.000933683,0.002083231,0.005178768,0.002367874,0.000257409,0.006062016,0.013334103,0.022536895,0.032292155,0.041146701,0.04792426,0.050888871,0.049949611,0.050243757,0.050309293,0.050904876,0.054285153,0.061233938,0.070289026,0.080367742,0.090877775,0.102140939,0.112941188,0.121708952,0.128463765,0.127908798,0.12326838,0.112823581,0.098923202,0.08366892,0.070209378,0.061877516,0.056884289,0.060740719,0.067849075,0.073507515,0.078136316,0.080043601,0.079281678,0.076321154,0.071718903,0.065468435,0.058861301,0.056112607,0.052609609,0.051437955,0.046940994,0.040043406,0.031372972,0.022441823,0.013659643,0.005587519,0.000134632,0.002591514,0.002499011,0,0,0,0,0,0,0.002331679,0.002016361,0.000630095,0.005109217,0.011639942,0.01869818,0.025605008,0.03238119,0.038181475,0.041792512,0.041381027,0.042498215,0.044058684,0.045538025,0.047668001,0.048442719,0.052481078,0.060223496,0.070806465,0.083165863,0.096740613,0.110161837,0.123313816,0.134749326,0.144980205,0.153237723,0.163307008,0.172731247,0.181529894,0.188578545,0.193243381,0.193610716,0.190539789,0.185376769,0.178510383,0.169461801,0.160439536,0.146846911,0.130739965,0.112309048,0.093561485,0.07733246,0.059862736,0.043930341,0.030269705,0.019708337,0.012759677,0.005381732,0.000232376,0.002672187,0.002565506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.5358,0.020456866,0.00844746,0.000864649,0.003379695,0.00403129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005458108,0.0056892,0.000608122,0.006052511,0.022399462,0.049757936,0.084050205,0.124814942,0.169073391,0.213505422,0.25276631,0.293687485,0.330716221,0.361152693,0.395584174,0.433275862,0.473383107,0.519762671,0.571948073,0.630533679,0.692182551,0.755121123,0.816174092,0.877691108,0.932087346,0.974670432,0.999437178,1,0.979184565,0.940626034,0.891203311,0.841704785,0.797046062,0.766805913,0.74234361,0.721434651,0.696940002,0.662324803,0.620877389,0.572047872,0.521550818,0.473531259,0.429434295,0.39210437,0.359813718,0.332191343,0.30639313,0.282074421,0.259835121,0.238581848,0.221205016,0.203526935,0.184872308,0.164148393,0.145651621,0.121070969,0.092420685,0.064416083,0.039432448,0.019826411,0.007691376,0.000549138,0.004464855,0.004531629,0,0,0,0,0,0,0.004427767,0.00411538,0.001186389,0.010383244,0.022873889,0.036464296,0.050298895,0.061878266,0.070373512,0.073696245,0.0695887,0.071245186,0.066878235,0.05792397,0.046464476,0.03335057,0.020770474,0.009318619,0.001126975,0.003550431,0.004192652,0.004354992,0.003423531,0.001601085,0.009880914,0.020524197,0.032964149,0.044942577,0.055014954,0.062428898,0.066539629,0.066480438,0.073815342,0.080222269,0.086630314,0.093946885,0.102048363,0.110207425,0.117720014,0.124759128,0.131088801,0.136297353,0.141000056,0.141568968,0.140797553,0.14031221,0.139994425,0.140954916,0.14151391,0.139686366,0.137642422,0.133643565,0.127542073,0.118883506,0.10870317,0.097971149,0.090959364,0.079437571,0.064527843,0.047688867,0.033302412,0.020297168,0.009411697,0.001021242,0.003717421,0.004335026,0,0,0,0,0,0,0,0,0,0,0,0,0.004779139,0.004865417,0.000162725,0.009499315,0.022278481,0.040770158,0.061038853,0.085122668,0.112718758,0.142847236,0.172737324,0.211269599,0.252867077,0.296807747,0.3387729,0.379882798,0.413242152,0.441051531,0.461338221,0.474569438,0.479987661,0.478759052,0.471294664,0.459866469,0.444507988,0.427706935,0.408441757,0.387475966,0.365250781,0.343765598,0.322038575,0.302473634,0.27906971,0.250889342,0.221677131,0.190548035,0.159633934,0.129250945,0.106030964,0.083587046,0.063731851,0.048296762,0.032310017,0.017954726,0.003785179,0.002801219,0.001277014,0.010249839,0.022984746,0.028151802,0.029836049,0.028037486,0.022756114,0.013991933,0.001744943,0.003160115,0.004076546,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002692445,0.002237615,0.000479609,0.005112202,0.008423064,0.01756586,0.029671104,0.047286693,0.068694562,0.094842982,0.124645616,0.16425563,0.208534641,0.258165101,0.312577492,0.377641849,0.451669151,0.531252799,0.610050302,0.684192297,0.748865211,0.802141111,0.842428041,0.872887202,0.897532774,0.919009554,0.943928615,0.965775827,0.986704863,0.999602352,1,0.98614767,0.954424184,0.910882381,0.863103592,0.815418226,0.776682764,0.74474343,0.722707443,0.700457609,0.669925735,0.628564888,0.569619482,0.504422177,0.442576809,0.387659692,0.345463431,0.311509108,0.283909098,0.257345631,0.227530135,0.196556415,0.161984812,0.133740495,0.116118736,0.107828797,0.113401635,0.119523496,0.124355443,0.124313747,0.112791428,0.093302104,0.068047093,0.042565529,0.019956145,0.003828495,0.001986461,0.005383224,0.003133809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003129016,0.002849217,0.000854056,0.006868509,0.015931502,0.026366673,0.03624818,0.044512703,0.049797388,0.05085038,0.047556823,0.048247764,0.050294285,0.053594009,0.058897152,0.063129933,0.06985466,0.078906072,0.090994505,0.103930814,0.117801583,0.132333996,0.139227593,0.137464942,0.127993446,0.111541218,0.094864104,0.079813616,0.070551324,0.066434514,0.068243817,0.074056632,0.078118029,0.081233824,0.083216387,0.082674745,0.079714822,0.076443652,0.073267869,0.069041401,0.066113568,0.062991167,0.062520615,0.057542261,0.049193213,0.038672231,0.027006955,0.016486709,0.007223095,5.36E-06,0.002900692,0.003170611,0,0.003206509,0.0027303,0.000363972,0.00681466,0.015026108,0.025844249,0.03731148,0.049277229,0.058427096,0.068281059,0.076308909,0.087860723,0.098975157,0.111114534,0.121659618,0.128460536,0.13079932,0.130285229,0.127156372,0.126964071,0.128235216,0.131536004,0.139129536,0.14910625,0.159604511,0.16789239,0.176668998,0.186838266,0.198825587,0.213942091,0.231059951,0.249900578,0.268610461,0.28320064,0.292771348,0.295620464,0.29285931,0.286985212,0.277777467,0.265088196,0.250645384,0.234597845,0.215469181,0.196802952,0.17299267,0.1472254,0.12123125,0.100627197,0.078439316,0.056334667,0.038262423,0.023430209,0.012346797,0.006314395,1.63E-05,0.002825497,0.003123257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.8918,0.038144653,0.023133237,0.009347564,0.000720737,0.003929741,0.004402021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006053601,0.006056639,0.00036641,0.006578944,0.024058142,0.054686045,0.0927903,0.136262894,0.182638518,0.227366962,0.264526892,0.304149236,0.338120987,0.367057719,0.402106751,0.443551031,0.488104142,0.538657565,0.597741777,0.661224628,0.724467191,0.785978421,0.851178837,0.911366587,0.960980334,0.993193041,1,0.985111412,0.952436952,0.906768093,0.857862527,0.814480436,0.788583456,0.769379797,0.754275022,0.734708115,0.702766956,0.662351892,0.613325165,0.561925593,0.512981517,0.467867002,0.429782063,0.396441484,0.366626492,0.33938272,0.312520018,0.287364816,0.263264982,0.245495407,0.223150156,0.201059167,0.178136988,0.157934356,0.130829307,0.100853966,0.070799825,0.044100073,0.023392997,0.011299027,0.000910637,0.0054452,0.00511107,0,0,0,0,0,0,0,0.004953072,0.004637362,0.001770012,0.011974774,0.025601468,0.040012633,0.054341702,0.066368606,0.073896896,0.079752381,0.071784813,0.062514457,0.050696117,0.036728489,0.023306846,0.01085281,0.001664549,0.003860456,0.004806692,0.004438924,0.003681319,0.001792052,0.010389211,0.021246039,0.033598055,0.045553617,0.056172982,0.063778641,0.067489912,0.066618749,0.07142717,0.080419706,0.088209741,0.095887855,0.104223713,0.112363558,0.1214105,0.129797927,0.137484066,0.144386435,0.150227069,0.155782709,0.156813377,0.1563829,0.155965139,0.155705767,0.157115711,0.158093805,0.158163379,0.1537464,0.148081862,0.140942568,0.131939487,0.120871986,0.109683396,0.102397735,0.090252421,0.074536046,0.057001462,0.037941284,0.02275082,0.010329486,0.001049666,0.004490102,0.004747942,0,0,0,0,0,0,0,0,0,0,0,0,0.00531674,0.005615216,0.000462549,0.010582012,0.025330119,0.043655558,0.070468604,0.101076392,0.134848196,0.170623776,0.204826611,0.246918811,0.291013511,0.336344974,0.377971027,0.417208664,0.454054162,0.482160399,0.502140268,0.514673756,0.518676689,0.515128114,0.50488581,0.490756303,0.472868741,0.453978692,0.433007573,0.410880835,0.387747173,0.365258535,0.3422486,0.321024335,0.295716122,0.265626728,0.234607709,0.201815802,0.169499827,0.138017033,0.113974205,0.090291948,0.069087015,0.052343351,0.034983085,0.019453022,0.008667682,0.000273595,0.003791667,0.004378459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006435934,0.006680488,0.005088898,0.006996015,0.031634277,0.066429795,0.110175658,0.161234131,0.216736029,0.272401932,0.322851946,0.377319065,0.427979964,0.482333651,0.536978196,0.589429172,0.641081614,0.691974848,0.743423926,0.793658285,0.843951021,0.890321203,0.9308642,0.962297397,0.985695753,0.998330042,1,0.989675966,0.969181816,0.938652057,0.90058803,0.85528393,0.80518428,0.754592991,0.710079491,0.669292121,0.633755836,0.60033722,0.566094022,0.529366449,0.487647603,0.442567778,0.39274846,0.345727445,0.303814447,0.269543991,0.237460144,0.207274085,0.178339054,0.152098262,0.127341861,0.10641096,0.091186782,0.083669487,0.083333674,0.091701025,0.089234243,0.080578843,0.066601908,0.049400088,0.03037837,0.013388159,0.001452607,0.005803435,0.005611655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004972787,0.004074511,0.001668361,0.010497936,0.022695829,0.036972996,0.052457041,0.071255693,0.086806933,0.098532943,0.107580757,0.122162816,0.13537322,0.145221417,0.150611878,0.152224444,0.152389213,0.150142329,0.154675943,0.160302069,0.168881576,0.176599325,0.181551156,0.182565005,0.177510754,0.169653358,0.157231812,0.150215621,0.15941937,0.170586759,0.186138478,0.20332845,0.220425609,0.237915649,0.245543926,0.242606127,0.22843213,0.209476613,0.18832014,0.165200612,0.142284086,0.125880543,0.107322414,0.089947619,0.068893692,0.048335462,0.029300348,0.011564192,0.000520943,0.005465851,0.005650285,0,0,0,0,0,0.005807159,0.004900098,0.000525826,0.010583123,0.027636531,0.047052348,0.065496894,0.08987193,0.116806432,0.145301386,0.175261982,0.21564098,0.255572572,0.296241076,0.339108422,0.377535281,0.412857187,0.449820822,0.484319737,0.51602394,0.545598415,0.567045521,0.577357435,0.578846334,0.57382996,0.562490943,0.547227677,0.528537811,0.509154545,0.488756862,0.469338825,0.449314241,0.428186233,0.406310194,0.385024611,0.363032955,0.342006933,0.316513871,0.286882928,0.252286156,0.216638342,0.181102044,0.146282962,0.119962513,0.094590396,0.072120356,0.054607321,0.037338181,0.022356333,0.009135272,0.000546937,0.00402487,0.004793822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
